鵺, 28
兮, 27
匸, 27
卩, 27
厓, 27
叚, 27
响, 27
崋, 27
廢, 27
忿, 27
惻, 27
愍, 27
慘, 27
慚, 27
慷, 27
棠, 27
槓, 27
橈, 27
溟, 27
灑, 27
煞, 27
瑪, 27
疣, 27
竅, 27
筝, 27
翹, 27
肅, 27
胯, 27
脯, 27
芍, 27
藺, 27
蠹, 27
衫, 27
覿, 27
谿, 27
鄰, 27
驀, 27
髓, 27
鰈, 27
鳬, 27
龜, 27
欄, 27
卑, 27
屮, 27
逸, 27
佼, 26
兢, 26
坏, 26
塘, 26
戍, 26
插, 26
旛, 26
枋, 26
焔, 26
熹, 26
瘧, 26
睪, 26
睿, 26
硏, 26
筥, 26
膺, 26
莖, 26
菁, 26
蔕, 26
蟷, 26
譽, 26
趺, 26
遲, 26
鏖, 26
寧, 26
佚, 25
咢, 25
垠, 25
妟, 25
姊, 25
寐, 25
岑, 25
弋, 25
柢, 25
氛, 25
沮, 25
涉, 25
狢, 25
瓣, 25
甍, 25
畐, 25
癩, 25
繩, 25
羚, 25
荀, 25
菲, 25
蒻, 25
蟋, 25
蠲, 25
誥, 25
諂, 25
遞, 25
邶, 25
鑰, 25
馥, 25
臭, 25
謁, 25
丯, 24
俥, 24
俾, 24
勹, 24
孛, 24
孩, 24
廬, 24
敝, 24
昊, 24
柬, 24
棉, 24
椚, 24
欷, 24
淚, 24
烤, 24
爹, 24
瓷, 24
癡, 24
窖, 24
笞, 24
胝, 24
膂, 24
蒟, 24
薀, 24
薊, 24
豕, 24
蹈, 24
輓, 24
轎, 24
阮, 24
隺, 24
韶, 24
褐, 24
賓, 24
冂, 23
墺, 23
夸, 23
婬, 23
嫩, 23
徼, 23
楸, 23
歹, 23
瓏, 23
癶, 23
碕, 23
竭, 23
簫, 23
薨, 23
襁, 23
赧, 23
踐, 23
銳, 23
闡, 23
陝, 23
霓, 23
馗, 23
髻, 23
鬣, 23
黜, 23
晴, 23
㒼, 22
兀, 22
匽, 22
叕, 22
吳, 22
咨, 22
坎, 22
壘, 22
壞, 22
壤, 22
幺, 22
廁, 22
悅, 22
斫, 22
柯, 22
棧, 22
榧, 22
槨, 22
渙, 22
瀨, 22
狎, 22
珎, 22
琅, 22
瑙, 22
纈, 22
翟, 22
艾, 22
莽, 22
萃, 22
誑, 22
謦, 22
逾, 22
銷, 22
鎻, 22
隶, 22
餠, 22
鰓, 22
龕, 22
丏, 21
僖, 21
卡, 21
叀, 21
圍, 21
夂, 21
奬, 21
孰, 21
彖, 21
彪, 21
欸, 21
湍, 21
烽, 21
煬, 21
癜, 21
礬, 21
穡, 21
糯, 21
耎, 21
耤, 21
薑, 21
裨, 21
輌, 21
輳, 21
辡, 21
迢, 21
遹, 21
陞, 21
鞅, 21
髯, 21
鴫, 21
叺, 20
吧, 20
嗾, 20
廂, 20
徭, 20
悋, 20
慙, 20
戾, 20
攵, 20
暎, 20
曄, 20
枉, 20
栁, 20
楫, 20
歔, 20
殮, 20
瀚, 20
瀰, 20
狹, 20
猒, 20
珉, 20
疌, 20
矞, 20
矦, 20
稙, 20
穆, 20
纁, 20
纐, 20
耘, 20
胖, 20
臤, 20
葎, 20
褶, 20
貳, 20
賴, 20
輦, 20
鈎, 20
鏨, 20
騏, 20
龢, 20
倡, 19
匋, 19
卞, 19
幎, 19
幔, 19
幢, 19
廚, 19
昜, 19
晁, 19
晢, 19
桀, 19
槎, 19
涕, 19
渭, 19
燿, 19
犧, 19
甑, 19
癭, 19
祺, 19
籔, 19
籥, 19
粹, 19
紓, 19
綰, 19
繆, 19
腁, 19
蛻, 19
袿, 19
覯, 19
謚, 19
跏, 19
轆, 19
轤, 19
邀, 19
鍍, 19
饋, 19
鴒, 19
猪, 19
贈, 19
丨, 18
丿, 18
侏, 18
偈, 18
偸, 18
圉, 18
墮, 18
墻, 18
壟, 18
帙, 18
幤, 18
慳, 18
晚, 18
曺, 18
栲, 18
栴, 18
桴, 18
楹, 18
樞, 18
櫨, 18
欹, 18
沛, 18
濹, 18
犁, 18
狒, 18
狷, 18
猊, 18
瑩, 18
簸, 18
臬, 18
茲, 18
蘚, 18
螻, 18
謫, 18
遏, 18
邯, 18
酛, 18
鈞, 18
鑞, 18
閱, 18
隗, 18
髟, 18
鰤, 18
鶺, 18
嘆, 18
慨, 18
么, 17
伜, 17
冉, 17
卻, 17
姙, 17
姶, 17
宄, 17
寘, 17
嶮, 17
彣, 17
愷, 17
扎, 17
挂, 17
掣, 17
摧, 17
敄, 17
旡, 17
朞, 17
柾, 17
椛, 17
楞, 17
楮, 17
榔, 17
櫲, 17
涂, 17
涓, 17
渝, 17
煆, 17
熯, 17
瑾, 17
瓔, 17
痤, 17
瘠, 17
皴, 17
礒, 17
竊, 17
篥, 17
簑, 17
縵, 17
网, 17
胛, 17
胥, 17
臧, 17
范, 17
莊, 17
莱, 17
蜊, 17
蝗, 17
覈, 17
訌, 17
誖, 17
跣, 17
跫, 17
蹇, 17
輾, 17
遐, 17
銓, 17
閟, 17
霆, 17
頹, 17
骶, 17
鰍, 17
懲, 17
㡀, 16
䍃, 16
丣, 16
亼, 16
俚, 16
儉, 16
冖, 16
冪, 16
冰, 16
厦, 16
夊, 16
奶, 16
寽, 16
峽, 16
嵬, 16
巢, 16
愒, 16
懋, 16
懶, 16
撝, 16
檳, 16
渺, 16
滚, 16
燁, 16
畯, 16
瘞, 16
硅, 16
禹, 16
翦, 16
苟, 16
苡, 16
薰, 16
蜆, 16
螳, 16
誡, 16
譌, 16
豁, 16
踧, 16
蹤, 16
辦, 16
遑, 16
鄲, 16
酋, 16
鎔, 16
閇, 16
陬, 16
霑, 16
鞏, 16
鞶, 16
韃, 16
騫, 16
麭, 16
黥, 16
飯, 16
劔, 15
匜, 15
唉, 15
嗔, 15
嘛, 15
坻, 15
娜, 15
嫦, 15
孺, 15
徧, 15
惶, 15
慊, 15
揭, 15
栩, 15
棊, 15
楬, 15
槁, 15
檐, 15
毋, 15
瀛, 15
煖, 15
癎, 15
睘, 15
碎, 15
祼, 15
籟, 15
粦, 15
粲, 15
糜, 15
縹, 15
胄, 15
臾, 15
蔥, 15
虍, 15
蛄, 15
蛯, 15
蜎, 15
衽, 15
覡, 15
詘, 15
豌, 15
豎, 15
轅, 15
醂, 15
釀, 15
鈕, 15
陂, 15
霸, 15
驍, 15
鯔, 15
鵑, 15
亙, 14
份, 14
倨, 14
僣, 14
冐, 14
凵, 14
劂, 14
勵, 14
匚, 14
匱, 14
哇, 14
喈, 14
嘐, 14
噦, 14
塋, 14
婀, 14
孌, 14
宓, 14
崛, 14
巒, 14
徵, 14
怏, 14
恚, 14
惺, 14
慍, 14
枦, 14
枹, 14
柎, 14
椄, 14
楝, 14
殫, 14
汙, 14
浬, 14
澈, 14
濊, 14
熒, 14
爍, 14
瑟, 14
瓚, 14
瘳, 14
眥, 14
窕, 14
笒, 14
筓, 14
筭, 14
篳, 14
簇, 14
翬, 14
聆, 14
腊, 14
艪, 14
芬, 14
茵, 14
荐, 14
莾, 14
蛞, 14
蝓, 14
蠻, 14
褰, 14
諛, 14
謨, 14
譎, 14
踉, 14
醪, 14
门, 14
阱, 14
靁, 14
顓, 14
饑, 14
駮, 14
騷, 14
鰆, 14
丂, 13
众, 13
俤, 13
匏, 13
卉, 13
厤, 13
喙, 13
娛, 13
嫚, 13
嬛, 13
廡, 13
怫, 13
拈, 13
捋, 13
捥, 13
捽, 13
掊, 13
昉, 13
昶, 13
枸, 13
柝, 13
橄, 13
橛, 13
欖, 13
殽, 13
氅, 13
洑, 13
煇, 13
瑁, 13
璆, 13
痲, 13
皤, 13
眚, 13
睽, 13
瞿, 13
硼, 13
祲, 13
禖, 13
秭, 13
笄, 13
笮, 13
箙, 13
籌, 13
緇, 13
縕, 13
繃, 13
繇, 13
舖, 13
菽, 13
萍, 13
蜉, 13
蝣, 13
襠, 13
覘, 13
觴, 13
詒, 13
賁, 13
躋, 13
遄, 13
邐, 13
鈷, 13
銕, 13
鎹, 13
飂, 13
鬧, 13
鰊, 13
鶻, 13
黏, 13
悔, 13
亟, 12
仆, 12
佗, 12
佞, 12
倩, 12
傴, 12
僂, 12
僄, 12
僇, 12
冫, 12
刂, 12
嗌, 12
嘖, 12
埤, 12
堲, 12
壻, 12
夋, 12
她, 12
娉, 12
嬥, 12
屨, 12
巓, 12
巛, 12
悳, 12
憸, 12
拊, 12
掇, 12
掖, 12
搉, 12
搴, 12
暵, 12
杮, 12
栝, 12
桙, 12
楙, 12
殄, 12
烕, 12
熛, 12
瑜, 12
皰, 12
盱, 12
祔, 12
禋, 12
禩, 12
秉, 12
秌, 12
窈, 12
紼, 12
絜, 12
縅, 12
翊, 12
耡, 12
膰, 12
蕙, 12
薺, 12
蘂, 12
蘋, 12
蜿, 12
螟, 12
裲, 12
觶, 12
詆, 12
謷, 12
豳, 12
踖, 12
蹻, 12
迮, 12
銈, 12
鑓, 12
隤, 12
顇, 12
駙, 12
駸, 12
驃, 12
鬥, 12
鰌, 12
鱸, 12
鶸, 12
飼, 12
勉, 12
亠, 11
佶, 11
儕, 11
儼, 11
关, 11
冕, 11
刵, 11
剜, 11
匃, 11
卲, 11
吶, 11
唏, 11
啁, 11
啦, 11
嘏, 11
囑, 11
奚, 11
奭, 11
嫗, 11
寃, 11
寔, 11
嵇, 11
幄, 11
廴, 11
徙, 11
忞, 11
悚, 11
戉, 11
旆, 11
晉, 11
晧, 11
暝, 11
曬, 11
曻, 11
杪, 11
榷, 11
樗, 11
橢, 11
殀, 11
沔, 11
泮, 11
浼, 11
湎, 11
湮, 11
澶, 11
濔, 11
熇, 11
牷, 11
狃, 11
琱, 11
瑑, 11
璞, 11
痂, 11
瘉, 11
砭, 11
礦, 11
窆, 11
笱, 11
筌, 11
篭, 11
籑, 11
縟, 11
纘, 11
罨, 11
翽, 11
艴, 11
茴, 11
蘿, 11
虽, 11
衄, 11
褙, 11
訏, 11
訾, 11
誶, 11
諠, 11
諼, 11
謌, 11
譟, 11
讎, 11
踦, 11
蹌, 11
軾, 11
逑, 11
酥, 11
釐, 11
鑵, 11
閼, 11
闌, 11
霽, 11
顳, 11
飩, 11
騾, 11
鮓, 11
鴈, 11
齲, 11
龔, 11
㽷, 10
丄, 10
丐, 10
佯, 10
嗷, 10
囹, 10
塼, 10
妍, 10
姝, 10
娟, 10
嫵, 10
寠, 10
弯, 10
忼, 10
悊, 10
惛, 10
愎, 10
懆, 10
扨, 10
搜, 10
擠, 10
斛, 10
斝, 10
晞, 10
晣, 10
暹, 10
枘, 10
柞, 10
梛, 10
梭, 10
棃, 10
棣, 10
椏, 10
楗, 10
橡, 10
檮, 10
歾, 10
殂, 10
毆, 10
泆, 10
洽, 10
浡, 10
獒, 10
玦, 10
珥, 10
琛, 10
畷, 10
瘙, 10
睇, 10
瞀, 10
磧, 10
禀, 10
窿, 10
絇, 10
綢, 10
綵, 10
繢, 10
繳, 10
纚, 10
缸, 10
耼, 10
聢, 10
艤, 10
葫, 10
蒿, 10
蓖, 10
藜, 10
蟾, 10
裄, 10
襾, 10
訖, 10
詵, 10
謇, 10
謾, 10
譔, 10
貘, 10
趁, 10
跂, 10
踔, 10
躧, 10
逵, 10
鄘, 10
鏐, 10
鑢, 10
閈, 10
霤, 10
鞦, 10
韱, 10
頴, 10
顬, 10
颱, 10
鬋, 10
鮠, 10
鳧, 10
麼, 10
黌, 10
龐, 10
憎, 10
㐂, 9
㓛, 9
㪅, 9
倢, 9
倬, 9
儐, 9
儷, 9
决, 9
刄, 9
剩, 9
劦, 9
咒, 9
哆, 9
圜, 9
坫, 9
壼, 9
姚, 9
孑, 9
尨, 9
帀, 9
庳, 9
廩, 9
忻, 9
怵, 9
戡, 9
戣, 9
抔, 9
抻, 9
掾, 9
旻, 9
曛, 9
桌, 9
椹, 9
榕, 9
樊, 9
毉, 9
潦, 9
澡, 9
灾, 9
牋, 9
玕, 9
琦, 9
琫, 9
瑳, 9
甿, 9
畧, 9
畱, 9
痁, 9
瘵, 9
癈, 9
皹, 9
矧, 9
砌, 9
硲, 9
碆, 9
秧, 9
筯, 9
籏, 9
紃, 9
紵, 9
絀, 9
絺, 9
縈, 9
罕, 9
膩, 9
莎, 9
葷, 9
蘗, 9
蜺, 9
蟯, 9
諌, 9
賍, 9
逋, 9
逭, 9
逶, 9
遰, 9
邈, 9
醵, 9
鈸, 9
錣, 9
鎛, 9
閽, 9
陜, 9
陴, 9
隮, 9
鞬, 9
颶, 9
騃, 9
騖, 9
驥, 9
鰥, 9
鶫, 9
鸛, 9
黠, 9
齪, 9
齷, 9
侮, 9
㠯, 8
佝, 8
僊, 8
僾, 8
冃, 8
冣, 8
勠, 8
呎, 8
哎, 8
哿, 8
喨, 8
噫, 8
囏, 8
墉, 8
墐, 8
姬, 8
婕, 8
婪, 8
媿, 8
嬖, 8
尓, 8
屰, 8
岫, 8
嶢, 8
帒, 8
庥, 8
强, 8
彤, 8
惋, 8
惙, 8
惱, 8
憒, 8
懿, 8
揠, 8
搢, 8
斅, 8
旒, 8
昬, 8
杙, 8
柀, 8
櫝, 8
殭, 8
氵, 8
沂, 8
洌, 8
淈, 8
湃, 8
澑, 8
澗, 8
炕, 8
烖, 8
熅, 8
熲, 8
爨, 8
牴, 8
猝, 8
獘, 8
玫, 8
瑰, 8
甓, 8
睎, 8
瞚, 8
碣, 8
祅, 8
禴, 8
竇, 8
筩, 8
筷, 8
紮, 8
絝, 8
絮, 8
繒, 8
罄, 8
翯, 8
肭, 8
胗, 8
膃, 8
舂, 8
莨, 8
菇, 8
菐, 8
蔔, 8
蘖, 8
蚪, 8
蝌, 8
衕, 8
裴, 8
褎, 8
遨, 8
遶, 8
醗, 8
醱, 8
釆, 8
鍭, 8
鐡, 8
鐶, 8
闋, 8
闑, 8
阳, 8
隍, 8
靼, 8
韆, 8
飫, 8
餧, 8
饂, 8
駘, 8
驪, 8
髀, 8
鬌, 8
鮟, 8
鱇, 8
鵝, 8
黮, 8
齣, 8
頻, 8
舘, 8
亳, 7
亻, 7
們, 7
儇, 7
冢, 7
刘, 7
刪, 7
剞, 7
勈, 7
卬, 7
听, 7
哱, 7
噬, 7
囉, 7
囘, 7
囶, 7
坴, 7
垓, 7
壐, 7
姣, 7
嫣, 7
嬶, 7
宷, 7
尠, 7
崧, 7
彧, 7
怳, 7
愐, 7
愙, 7
慂, 7
慓, 7
慫, 7
扛, 7
扣, 7
拏, 7
摭, 7
摶, 7
撩, 7
敺, 7
暲, 7
杆, 7
栅, 7
椙, 7
榑, 7
橅, 7
欝, 7
淇, 7
澀, 7
瀹, 7
焜, 7
燬, 7
獐, 7
璁, 7
璿, 7
癧, 7
皋, 7
盌, 7
硃, 7
礪, 7
礿, 7
祗, 7
禧, 7
禫, 7
离, 7
稘, 7
笳, 7
篪, 7
簗, 7
粤, 7
糅, 7
絳, 7
綃, 7
綏, 7
縻, 7
罒, 7
羣, 7
翥, 7
耇, 7
肓, 7
艙, 7
芟, 7
蒴, 7
蓆, 7
衜, 7
衢, 7
袞, 7
裘, 7
訐, 7
譏, 7
貽, 7
賕, 7
贍, 7
跆, 7
軫, 7
邃, 7
鄒, 7
酘, 7
釵, 7
銹, 7
鋌, 7
鍇, 7
鐐, 7
鐺, 7
陿, 7
隸, 7
靺, 7
鞨, 7
頡, 7
頾, 7
颪, 7
餒, 7
鬽, 7
鰾, 7
鱚, 7
鳰, 7
鴆, 7
鴿, 7
齦, 7
齵, 7
虜, 7
煮, 7
丶, 6
亅, 6
仭, 6
价, 6
儋, 6
凩, 6
匝, 6
呱, 6
哦, 6
哪, 6
嚔, 6
嚮, 6
囈, 6
囟, 6
堊, 6
壅, 6
姮, 6
媠, 6
孃, 6
屡, 6
峭, 6
嵜, 6
巍, 6
廌, 6
廐, 6
弌, 6
怎, 6
恂, 6
悽, 6
惆, 6
慠, 6
挹, 6
揣, 6
搤, 6
擣, 6
攲, 6
晳, 6
曩, 6
枱, 6
枻, 6
椨, 6
槀, 6
樸, 6
櫞, 6
歟, 6
毳, 6
泗, 6
涇, 6
潘, 6
濬, 6
玳, 6
琪, 6
畍, 6
瘀, 6
瘰, 6
皕, 6
稾, 6
穰, 6
竃, 6
竓, 6
竽, 6
篋, 6
簧, 6
粁, 6
絁, 6
絓, 6
絖, 6
絰, 6
綳, 6
緌, 6
縢, 6
纎, 6
羔, 6
耨, 6
聒, 6
脗, 6
脰, 6
舁, 6
舓, 6
茘, 6
蓍, 6
蜍, 6
蠑, 6
蠧, 6
袘, 6
裵, 6
觱, 6
賺, 6
醯, 6
醴, 6
釗, 6
鍈, 6
鐔, 6
鑁, 6
閊, 6
閭, 6
阬, 6
雎, 6
霎, 6
靉, 6
韛, 6
顦, 6
顱, 6
駢, 6
騂, 6
騈, 6
鯊, 6
鯣, 6
鵰, 6
麋, 6
黝, 6
礼, 6
䘐, 5
仝, 5
倛, 5
僵, 5
凖, 5
勣, 5
吁, 5
呀, 5
呢, 5
咏, 5
咩, 5
哂, 5
嚶, 5
埔, 5
埶, 5
堦, 5
嬾, 5
孱, 5
屆, 5
屮, 5
帮, 5
庾, 5
弭, 5
忤, 5
忰, 5
忱, 5
怱, 5
惊, 5
惘, 5
揑, 5
擒, 5
昱, 5
朏, 5
朿, 5
杕, 5
枛, 5
栱, 5
桷, 5
梘, 5
椶, 5
榻, 5
檠, 5
檣, 5
汞, 5
沆, 5
洵, 5
湟, 5
濶, 5
灵, 5
炗, 5
爿, 5
瓠, 5
瓮, 5
甌, 5
疔, 5
痳, 5
瘭, 5
癅, 5
癰, 5
睹, 5
睺, 5
碻, 5
秬, 5
稈, 5
笋, 5
箚, 5
糙, 5
紜, 5
綍, 5
緜, 5
繅, 5
罸, 5
羂, 5
翕, 5
臚, 5
臻, 5
葊, 5
蛔, 5
蝨, 5
蝿, 5
螈, 5
螭, 5
衋, 5
襪, 5
覊, 5
譆, 5
賎, 5
跟, 5
蹕, 5
躔, 5
躪, 5
逕, 5
邙, 5
酣, 5
鏜, 5
鏞, 5
鑾, 5
隴, 5
霄, 5
靫, 5
饕, 5
驄, 5
驎, 5
鬻, 5
魴, 5
䇳, 4
丌, 4
仞, 4
偁, 4
儵, 4
兕, 4
兟, 4
养, 4
冩, 4
凮, 4
刁, 4
劓, 4
劬, 4
劭, 4
厲, 4
呶, 4
啻, 4
喞, 4
噲, 4
噶, 4
囿, 4
圄, 4
垈, 4
埗, 4
壑, 4
妤, 4
婷, 4
媧, 4
孁, 4
寤, 4
寳, 4
崕, 4
幫, 4
廈, 4
彑, 4
忉, 4
忝, 4
恝, 4
恠, 4
悢, 4
悻, 4
惕, 4
找, 4
抖, 4
揀, 4
摠, 4
擘, 4
擯, 4
擺, 4
昀, 4
暋, 4
构, 4
枓, 4
柹, 4
梦, 4
椳, 4
榱, 4
槲, 4
樁, 4
樒, 4
樛, 4
欑, 4
殞, 4
汕, 4
汨, 4
洿, 4
淒, 4
湔, 4
溲, 4
溼, 4
滇, 4
滷, 4
漚, 4
潁, 4
澣, 4
焱, 4
熕, 4
燉, 4
爼, 4
牘, 4
獎, 4
珞, 4
璟, 4
甎, 4
瘟, 4
癘, 4
皎, 4
笆, 4
筬, 4
簎, 4
簽, 4
糒, 4
綮, 4
繝, 4
繧, 4
纛, 4
耂, 4
耋, 4
胼, 4
膈, 4
舀, 4
芡, 4
莧, 4
葩, 4
蒹, 4
蓴, 4
蔟, 4
蔫, 4
薏, 4
蘞, 4
蘢, 4
虧, 4
虬, 4
蚣, 4
蚩, 4
蜈, 4
衲, 4
裹, 4
褞, 4
覓, 4
覲, 4
觔, 4
諶, 4
豉, 4
豔, 4
踠, 4
躳, 4
轂, 4
运, 4
迩, 4
郤, 4
鄂, 4
釭, 4
鈺, 4
銖, 4
鋺, 4
鏈, 4
鐃, 4
鐚, 4
闃, 4
雩, 4
騶, 4
髢, 4
髦, 4
鬒, 4
鬲, 4
鮃, 4
鮹, 4
鰮, 4
鰰, 4
鱠, 4
鴟, 4
鵙, 4
鵼, 4
鷖, 4
祉, 4
㐆, 3
㕣, 3
㥯, 3
䖝, 3
丅, 3
两, 3
仿, 3
伉, 3
佰, 3
儁, 3
减, 3
划, 3
刔, 3
剏, 3
剡, 3
剴, 3
卅, 3
卹, 3
叠, 3
咜, 3
咯, 3
唔, 3
唧, 3
啀, 3
啐, 3
嗑, 3
嘻, 3
噉, 3
噭, 3
噸, 3
嚬, 3
圻, 3
垚, 3
埵, 3
堈, 3
壴, 3
姞, 3
姤, 3
姸, 3
媵, 3
孀, 3
孥, 3
孽, 3
尢, 3
峪, 3
崐, 3
崘, 3
巿, 3
帑, 3
廖, 3
怕, 3
恁, 3
愨, 3
愿, 3
慝, 3
懽, 3
拄, 3
拯, 3
搯, 3
撕, 3
擄, 3
敕, 3
敞, 3
斲, 3
杰, 3
柰, 3
桛, 3
档, 3
梠, 3
椥, 3
椴, 3
楜, 3
榘, 3
榭, 3
歉, 3
殪, 3
毓, 3
汾, 3
溏, 3
溷, 3
潡, 3
潺, 3
澆, 3
澌, 3
濺, 3
灋, 3
灬, 3
犍, 3
犢, 3
瑇, 3
璨, 3
瓺, 3
甸, 3
畎, 3
畚, 3
痞, 3
痿, 3
皖, 3
皸, 3
眛, 3
瞹, 3
确, 3
碪, 3
碼, 3
磅, 3
祜, 3
禑, 3
禝, 3
秞, 3
秫, 3
窠, 3
筠, 3
筺, 3
箠, 3
籩, 3
粮, 3
糎, 3
糝, 3
絎, 3
罩, 3
羡, 3
羸, 3
翎, 3
翣, 3
翩, 3
肈, 3
脘, 3
膓, 3
膴, 3
臠, 3
臽, 3
苣, 3
荣, 3
萵, 3
蓀, 3
蕺, 3
藐, 3
虖, 3
蚌, 3
蠖, 3
觚, 3
觝, 3
豇, 3
豸, 3
貊, 3
跗, 3
軼, 3
輅, 3
輙, 3
辷, 3
达, 3
迆, 3
迨, 3
迴, 3
适, 3
逯, 3
遯, 3
郝, 3
醞, 3
釡, 3
鈀, 3
鉅, 3
鏢, 3
鐫, 3
閩, 3
雊, 3
霈, 3
霏, 3
靠, 3
鞞, 3
鞫, 3
頏, 3
顴, 3
飭, 3
餮, 3
饎, 3
饟, 3
駞, 3
骼, 3
髕, 3
髱, 3
鯁, 3
鱭, 3
鴞, 3
鶲, 3
鷂, 3
麯, 3
黻, 3
黼, 3
黽, 3
齩, 3
龒, 3
碑, 3
㵎, 2
䌫, 2
乇, 2
乑, 2
仂, 2
伙, 2
伾, 2
佘, 2
佽, 2
佾, 2
俏, 2
偓, 2
兔, 2
冘, 2
冦, 2
况, 2
凾, 2
剿, 2
劒, 2
勻, 2
匆, 2
卂, 2
卆, 2
吒, 2
啾, 2
喆, 2
嗉, 2
嗎, 2
嗛, 2
嘸, 2
噢, 2
噯, 2
嚏, 2
嚠, 2
嚱, 2
园, 2
圡, 2
圣, 2
坰, 2
垌, 2
垜, 2
埽, 2
夌, 2
复, 2
够, 2
夹, 2
妒, 2
嫻, 2
嬀, 2
嬴, 2
孼, 2
它, 2
寰, 2
尔, 2
屩, 2
崚, 2
嶇, 2
巉, 2
帕, 2
帨, 2
幵, 2
异, 2
弈, 2
弍, 2
弣, 2
彐, 2
彘, 2
忮, 2
恟, 2
悱, 2
悵, 2
愃, 2
慴, 2
懂, 2
戞, 2
拼, 2
捴, 2
揷, 2
搨, 2
搶, 2
摽, 2
撐, 2
擎, 2
擤, 2
攤, 2
旃, 2
旄, 2
昕, 2
晄, 2
晤, 2
暼, 2
杇, 2
枲, 2
桒, 2
楣, 2
榨, 2
槑, 2
槹, 2
橳, 2
檞, 2
檪, 2
欬, 2
歛, 2
殁, 2
毗, 2
氂, 2
汴, 2
沚, 2
沟, 2
泠, 2
泯, 2
泱, 2
洄, 2
洶, 2
浥, 2
淄, 2
淦, 2
湅, 2
湲, 2
漪, 2
瀏, 2
瀘, 2
灝, 2
灞, 2
炖, 2
煒, 2
煜, 2
煢, 2
燄, 2
牾, 2
犒, 2
犹, 2
狆, 2
猨, 2
獼, 2
琤, 2
琿, 2
瑀, 2
瑆, 2
瑗, 2
瑢, 2
瓫, 2
甃, 2
畀, 2
畭, 2
畺, 2
疤, 2
痊, 2
瘂, 2
癃, 2
癆, 2
癋, 2
癢, 2
癮, 2
皁, 2
皜, 2
皷, 2
盖, 2
瞩, 2
矗, 2
矚, 2
祆, 2
禡, 2
秕, 2
稭, 2
穌, 2
穟, 2
窬, 2
笔, 2
笻, 2
篌, 2
篷, 2
粍, 2
粼, 2
糕, 2
絛, 2
緝, 2
緦, 2
緲, 2
縉, 2
纜, 2
缽, 2
罇, 2
羃, 2
耍, 2
聶, 2
胠, 2
脤, 2
臉, 2
艟, 2
艨, 2
芎, 2
芮, 2
荃, 2
莆, 2
莇, 2
莓, 2
莠, 2
莵, 2
菔, 2
萓, 2
葑, 2
蓐, 2
蓰, 2
蕈, 2
蕞, 2
蕷, 2
薤, 2
藕, 2
藿, 2
虗, 2
虢, 2
虺, 2
蚸, 2
蜋, 2
蜒, 2
蜓, 2
蜡, 2
蜹, 2
螇, 2
螞, 2
螣, 2
螽, 2
蠡, 2
裙, 2
褚, 2
褝, 2
褲, 2
覃, 2
觜, 2
觥, 2
詹, 2
詿, 2
誄, 2
豺, 2
貓, 2
貜, 2
賸, 2
賻, 2
贏, 2
贛, 2
跖, 2
踶, 2
蹯, 2
軈, 2
軺, 2
輇, 2
輒, 2
轗, 2
迤, 2
遘, 2
邵, 2
醃, 2
醮, 2
鈹, 2
鉃, 2
鍜, 2
鍪, 2
鏗, 2
鑪, 2
閹, 2
闐, 2
阼, 2
隄, 2
隲, 2
雒, 2
雯, 2
雱, 2
靆, 2
靏, 2
鞮, 2
韈, 2
頫, 2
飪, 2
餔, 2
饔, 2
駑, 2
駟, 2
騁, 2
騅, 2
骾, 2
髞, 2
鬟, 2
鯀, 2
鯒, 2
鯡, 2
鯥, 2
鯧, 2
鯷, 2
鰕, 2
鰱, 2
鱓, 2
鴾, 2
鵆, 2
鵟, 2
鶇, 2
鶙, 2
鷳, 2
鷸, 2
麁, 2
麤, 2
麰, 2
麸, 2
黐, 2
黔, 2
鼯, 2
廊, 2
響, 2
㔟, 1
㕞, 1
㝬, 1
㞍, 1
䉤, 1
䕃, 1
䙥, 1
䡄, 1
䧺, 1
丗, 1
乀, 1
乁, 1
乕, 1
亶, 1
仟, 1
伀, 1
伃, 1
佈, 1
侔, 1
侗, 1
侭, 1
俁, 1
倂, 1
倏, 1
倞, 1
倥, 1
僎, 1
僨, 1
僮, 1
僲, 1
儈, 1
儛, 1
兴, 1
冄, 1
冝, 1
冱, 1
凊, 1
凞, 1
凟, 1
剄, 1
剉, 1
剗, 1
剸, 1
劄, 1
劤, 1
勍, 1
勗, 1
勛, 1
勦, 1
勰, 1
匀, 1
匭, 1
匯, 1
匵, 1
匾, 1
卧, 1
卮, 1
叅, 1
吋, 1
吩, 1
吪, 1
吮, 1
呍, 1
呰, 1
咐, 1
唁, 1
唳, 1
唵, 1
啡, 1
啣, 1
喂, 1
喔, 1
喟, 1
嘰, 1
噩, 1
嚚, 1
嚞, 1
囍, 1
坨, 1
坷, 1
坼, 1
坿, 1
垤, 1
垪, 1
垮, 1
埓, 1
堙, 1
堞, 1
塌, 1
塏, 1
墀, 1
墅, 1
墩, 1
壔, 1
壳, 1
夅, 1
夘, 1
夛, 1
夲, 1
妁, 1
姒, 1
娣, 1
娵, 1
婣, 1
嫖, 1
嫮, 1
嬈, 1
嬋, 1
孅, 1
屣, 1
岈, 1
岦, 1
峅, 1
峩, 1
峴, 1
嵂, 1
嵆, 1
嵓, 1
嶲, 1
幘, 1
幞, 1
庙, 1
庤, 1
庬, 1
廕, 1
廨, 1
弇, 1
彔, 1
徇, 1
忄, 1
忒, 1
怘, 1
怛, 1
恷, 1
